Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
Seconds,mm,mm,mm,mm,mm,mm
9.85,137.14315,125.5606425,125.1854,125.5773199,125.9108688,127.386823
9.86,137.0681012,125.6607071,125.1770613,125.5106101,125.9275462,127.3201132
9.87,136.9430198,125.7357556,125.3021421,125.5022714,125.9859173,127.2867583
9.88,136.9180036,125.6607071,125.1687226,125.4522391,125.9609011,127.2534034
9.89,136.8512935,125.6773846,125.3688519,125.485594,125.8941913,127.2784195
9.9,136.8262773,125.5189488,125.1937387,125.393868,125.7607718,127.3201132
9.91,136.9013261,125.694062,125.2771259,125.5106101,125.9108688,127.2367259
9.92,136.9930524,125.5022714,125.1603839,125.5523037,125.9358849,127.2450646
9.93,137.0097299,125.694062,125.2604485,125.5523037,125.9609011,127.3117744
9.94,137.0764399,125.6857233,125.1854,125.5022714,125.9358849,127.3451293
9.95,137.0264074,125.5106101,125.3438357,125.4772552,125.9442237,127.1283225
9.96,137.0013911,125.5606425,125.2020775,125.5189488,125.9859173,127.295097
9.97,136.8679711,125.7357556,125.2354323,125.485594,125.9525624,127.2617421
9.98,136.8846486,125.7190782,125.2437711,125.4522391,125.8608364,127.2534034
9.99,137.0264074,125.6857233,125.2187549,125.4272229,125.844159,127.2450646
10,136.9596974,125.7941267,125.2604485,125.5856586,125.8775139,127.4201779
10.01,137.0264074,125.7440943,125.1603839,125.485594,126.0359496,127.3451293
10.02,137.0264074,125.7440943,125.2938034,125.5773199,126.0359496,127.2534034
10.03,137.0514237,125.5689812,125.127029,125.5106101,125.9442237,127.295097
10.04,137.0347462,125.7190782,125.2687872,125.3438357,125.9442237,127.2784195
10.05,137.0013911,125.7774492,125.127029,125.5523037,125.8691752,127.3701455
10.06,136.9180036,125.5856586,125.2521098,125.3521744,125.90253,127.3201132
10.07,136.8512935,125.5689812,125.1437064,125.5856586,125.7190782,127.3201132
10.08,136.9096648,125.5606425,125.2354323,125.3438357,125.9442237,127.386823
10.09,137.0847787,125.8024654,125.1437064,125.5606425,125.9442237,127.2450646
10.1,137.1014562,125.8274815,125.2938034,125.6023361,125.9609011,127.2784195
10.11,137.0514237,125.7691105,125.3271583,125.5272876,126.0109334,127.3034357
10.12,136.9847136,125.8024654,125.2854647,125.485594,125.9609011,127.2283872
10.13,136.9346811,125.7190782,125.2020775,125.3688519,125.9275462,127.2867583
10.14,136.9430198,125.7107394,125.3021421,125.4522391,125.844159,127.3034357
10.15,136.9596974,125.7941267,125.3188195,125.4188842,125.844159,127.3784842
10.16,136.8596323,125.7857879,125.2854647,125.543965,126.0025947,127.2617421
10.17,137.0013911,125.5939973,125.335497,125.5939973,125.9859173,127.1700161
10.18,137.0597624,125.6190135,125.2771259,125.485594,126.0109334,127.1950323
10.19,137.0681012,125.7941267,125.4105455,125.5939973,125.8108041,127.295097
10.2,137.0347462,125.5689812,125.1103515,125.5189488,125.994256,127.2617421
10.21,136.9930524,125.694062,125.2938034,125.543965,125.9275462,127.3367906
10.22,136.8679711,125.6857233,125.4105455,125.4355616,125.8775139,127.3117744
10.23,136.9763749,125.7274169,125.3521744,125.485594,125.9275462,127.2784195
10.24,136.834616,125.7190782,125.3771906,125.4272229,125.9692398,127.295097
10.25,136.9680361,125.7941267,125.393868,125.5272876,125.8608364,127.2700808
10.26,136.9847136,125.5606425,125.1353677,125.5773199,125.9775785,127.3367906
10.27,136.8596323,125.7440943,125.1937387,125.5856586,125.9192075,127.295097
10.28,137.0597624,125.7357556,125.2437711,125.5523037,126.0025947,127.2117097
10.29,137.0514237,125.5272876,125.3855293,125.6023361,125.7691105,127.2617421
10.3,136.8429548,125.6190135,125.0269643,125.5022714,125.8858526,127.4035004
10.31,136.9180036,125.5356263,124.9852707,125.5939973,125.8608364,127.3784842
10.32,136.9013261,125.7107394,125.0186256,125.5356263,125.8941913,127.0949676
10.33,136.9847136,125.5689812,124.9102223,125.393868,125.994256,127.2700808
10.34,136.9930524,125.6440297,125.0269643,125.4605778,125.9775785,127.203371
10.35,137.0764399,125.7107394,124.9352384,125.3771906,125.8191428,127.2867583
10.36,136.9930524,125.4939327,124.9936095,125.4772552,125.9108688,127.2117097
10.37,137.0430849,125.7190782,124.9519159,125.5272876,125.8524977,127.1866935
10.38,136.9847136,125.6607071,124.9852707,125.4272229,125.752433,127.3284519
10.39,137.0264074,125.6773846,124.9685933,125.5856586,125.9108688,127.2367259
10.4,136.8846486,125.8274815,124.9519159,125.4939327,125.9192075,127.2200484
10.41,136.8429548,125.7107394,124.9602546,125.485594,126.0359496,127.4035004
10.42,136.8929873,125.7107394,124.9519159,125.3521744,126.0109334,127.3117744
10.43,136.8763098,125.5689812,124.9685933,125.5773199,125.9609011,127.3367906
10.44,137.1348112,125.5689812,124.9268997,125.4522391,125.90253,127.2700808
10.45,137.0514237,125.5689812,124.9685933,125.5106101,125.8775139,127.2367259
10.46,136.9596974,125.8108041,124.9102223,125.5856586,125.9192075,127.2450646
10.47,136.9930524,125.5689812,124.9936095,125.4939327,125.844159,127.5619362
10.48,136.8262773,125.7607718,124.8685287,125.4605778,125.9358849,127.3284519
10.49,136.9513586,125.6356909,125.0019482,125.543965,125.9442237,127.295097
10.5,136.8846486,125.6273522,124.9102223,125.5189488,125.9609011,127.2700808
10.51,136.8763098,125.6773846,124.9936095,125.4772552,125.9358849,127.3784842
10.52,136.9930524,125.7274169,124.9102223,125.3855293,125.8775139,127.2617421
10.53,136.9680361,125.8358203,124.9435772,125.5022714,125.9525624,127.3034357
10.54,137.0847787,125.6523684,124.976932,125.5523037,125.9108688,127.1950323
10.55,137.0180686,125.8108041,124.9435772,125.5856586,125.8941913,127.1616774
10.56,136.9263423,125.7274169,124.9936095,125.5939973,125.9108688,127.2700808
10.57,136.9430198,125.7190782,124.918561,125.5189488,125.9358849,127.203371
10.58,137.0097299,125.6690458,125.0186256,125.4772552,126.0276109,127.1866935
10.59,137.0180686,125.8108041,124.8935448,125.3771906,125.9775785,127.4118392
10.6,137.0681012,125.7774492,125.0186256,125.543965,125.8775139,127.2534034
10.61,137.0347462,125.7941267,124.9102223,125.543965,125.9442237,127.3034357
10.62,137.0430849,125.7274169,125.0353031,125.5272876,125.9525624,127.2867583
10.63,137.0681012,125.6773846,124.9268997,125.4355616,125.9192075,127.3451293
10.64,136.9930524,125.7357556,125.0269643,125.5272876,125.9692398,127.2450646
10.65,136.8596323,125.752433,124.9685933,125.6190135,126.0276109,127.3117744
10.66,136.9680361,125.7190782,124.9852707,125.5773199,126.0276109,127.203371
10.67,136.9346811,125.6523684,125.0019482,125.543965,126.0359496,127.4618715
10.68,137.0430849,125.7357556,124.9936095,125.5106101,125.9775785,127.2367259
10.69,137.1181337,125.7274169,125.0102869,125.5106101,125.8608364,127.2617421
10.7,137.0597624,125.694062,125.0102869,125.6106748,125.90253,127.1783548
10.71,137.0597624,125.6607071,125.0102869,125.5523037,125.9775785,127.295097
10.72,137.0264074,125.5356263,124.9268997,125.5606425,125.9775785,127.3117744
10.73,137.0597624,125.5106101,125.0353031,125.4605778,125.9525624,127.1783548
10.74,136.9763749,125.7107394,124.9352384,125.5106101,126.0359496,127.203371
10.75,136.9096648,125.7024007,125.0102869,125.6106748,125.8191428,127.3117744
10.76,136.9013261,125.7607718,124.9352384,125.4022068,125.9609011,127.2200484
