Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
Seconds,mm,mm,mm,mm,mm,mm
1.29,-0.003996419,-0.120406036,0.094738745,0.134029667,0.042933433,-0.076209386
1.3,-0.137416499,-0.262164289,0.178125948,0.192400718,0.067949601,-0.059531934
1.31,-0.162432763,-0.303857891,0.194803389,0.075658618,-0.040453791,-0.026177028
1.32,-0.195787781,-0.178777082,0.144771067,0.067319896,0.001239821,-0.126241744
1.33,-0.029012684,-0.095389873,0.103077465,0.067319896,0.15967555,-0.034515754
1.34,-0.062367705,-0.220470686,0.153109787,0.075658618,0.109643214,-0.034515754
1.35,0.029358602,-0.095389873,0.094738745,-0.016067315,0.201369164,-0.026177028
1.36,0.121084912,-0.220470686,0.136432346,0.033965012,0.059610878,0.048871511
1.37,-0.05402895,-0.045357546,0.103077465,0.083997339,0.067949601,-0.076209386
1.38,-0.037351439,-0.203793244,0.261513153,0.058981175,0.059610878,0.073887692
1.39,-0.045690194,0.029690946,0.244835711,0.125690946,-0.057131235,-0.059531934
1.4,-0.087383969,-0.070373709,0.128093626,0.117352224,0.226385333,-0.092886839
1.41,-0.05402895,-0.053696267,0.178125948,0.09233606,0.026255988,-0.084548113
1.42,-0.029012684,-0.112067315,0.128093626,0.134029667,0.193030442,-0.142919196
1.43,-0.145755253,-0.095389873,0.161448507,0.100674782,0.134659382,-0.051193207
1.44,-0.112400234,0.021352224,0.119754906,0.134029667,0.03459471,-0.026177028
1.45,0.062713624,-0.028680104,0.169787227,0.15070711,0.026255988,0.123920053
1.46,0.121084912,-0.145422199,0.128093626,0.025626291,0.059610878,-0.001160848
1.47,0.004342336,0.063045831,0.236496991,0.184061996,-0.023776346,-0.142919196
1.48,-0.129077744,-0.145422199,0.144771067,-0.116131965,0.009578543,-0.126241744
1.49,-0.112400234,0.029690946,0.303206756,0.075658618,0.142998104,-0.092886839
1.5,0.004342336,-0.045357546,0.144771067,0.117352224,0.126320659,-0.159596649
1.51,0.062713624,-0.112067315,0.178125948,0.050642454,-0.040453791,-0.092886839
1.52,0.037697357,-0.045357546,0.078061305,0.159045831,0.076288323,-0.092886839
1.53,-0.012335174,-0.128744757,0.161448507,0.075658618,-0.090486124,0.082226419
1.54,0.021019847,0.129755604,0.161448507,0.142368388,-0.082147402,-0.034515754
1.55,0.046036113,-0.053696267,0.086400025,0.117352224,0.134659382,0.082226419
1.56,-0.137416499,0.046368388,0.153109787,0.117352224,0.001239821,-0.009499575
1.57,-0.112400234,-0.153760919,0.119754906,0.159045831,0.142998104,-0.151257922
1.58,-0.112400234,-0.045357546,0.153109787,0.083997339,0.009578543,-0.076209386
1.59,-0.037351439,0.013013503,0.253174432,0.134029667,0.109643214,-0.076209386
1.6,0.062713624,0.079723274,0.169787227,0.100674782,0.076288323,-0.034515754
1.61,0.096068645,-0.16209964,0.21981955,0.083997339,-0.090486124,0.090565145
1.62,0.037697357,-0.095389873,0.286529315,0.15070711,-0.090486124,-0.051193207
1.63,0.029358602,-0.078712431,0.094738745,0.025626291,0.209707887,-0.092886839
1.64,-0.012335174,-0.228809406,0.161448507,0.175723274,0.176352996,-0.084548113
1.65,-0.179110272,0.046368388,0.128093626,0.083997339,0.142998104,-0.026177028
1.66,-0.187449027,-0.062034988,0.078061305,0.067319896,0.142998104,-0.001160848
1.67,-0.154094008,-0.120406036,0.21981955,0.125690946,0.092965768,-0.06787066
1.68,-0.154094008,-0.020341382,0.111416186,0.067319896,-0.057131235,0.065548965
1.69,0.021019847,-0.028680104,0.136432346,0.184061996,0.051272155,-0.101225565
1.7,0.112746156,0.004674782,0.244835711,0.100674782,-0.048792513,-0.001160848
1.71,0.096068645,-0.203793244,0.128093626,0.209078161,0.101304491,-0.009499575
1.72,0.021019847,-0.062034988,0.111416186,0.142368388,0.15967555,0.040532785
1.73,-0.237481554,-0.120406036,0.161448507,0.15070711,0.21804661,-0.06787066
1.74,-0.187449027,-0.070373709,0.111416186,0.192400718,0.117981936,0.098903872
1.75,0.012681092,-0.062034988,0.161448507,0.100674782,0.026255988,-0.059531934
1.76,-0.003996419,-0.120406036,0.111416186,0.134029667,0.051272155,0.007177878
1.77,-0.120738989,-0.078712431,0.169787227,0.025626291,0.084627046,-0.117903018
1.78,-0.095722724,-0.037018825,0.128093626,0.067319896,0.117981936,-0.076209386
1.79,-0.062367705,-0.028680104,0.161448507,0.134029667,0.168014273,-0.059531934
1.8,0.046036113,-0.153760919,0.128093626,0.075658618,0.15967555,-0.001160848
1.81,-0.012335174,0.021352224,0.169787227,0.15070711,0.151336827,-0.06787066
1.82,-0.104061479,-0.045357546,0.153109787,0.134029667,-0.040453791,-0.017838301
1.83,-0.087383969,-0.212131965,0.161448507,0.117352224,-0.015437624,-0.051193207
1.84,-0.045690194,-0.153760919,0.178125948,0.159045831,0.134659382,0.007177878
1.85,0.021019847,0.038029667,0.144771067,0.134029667,0.142998104,-0.051193207
1.86,0.104407401,-0.012002661,0.186464668,0.200739439,0.076288323,0.148936234
1.87,0.054374868,-0.103728594,0.161448507,0.109013503,0.201369164,-0.142919196
1.88,-0.003996419,-0.00366394,0.319884197,0.159045831,0.201369164,-0.084548113
1.89,0.012681092,0.046368388,0.153109787,0.117352224,0.126320659,-0.092886839
1.9,-0.012335174,0.021352224,0.211480829,0.117352224,0.026255988,-0.009499575
1.91,-0.087383969,0.154771769,0.286529315,0.083997339,0.067949601,-0.084548113
1.92,-0.120738989,-0.153760919,0.211480829,0.075658618,-0.07380868,0.148936234
1.93,-0.029012684,-0.112067315,0.103077465,0.184061996,0.076288323,-0.06787066
1.94,0.037697357,0.013013503,0.311545477,0.100674782,-0.090486124,-0.009499575
1.95,0.104407401,-0.053696267,0.153109787,0.125690946,0.017917266,0.032194058
1.96,0.112746156,-0.137083478,0.169787227,0.192400718,0.03459471,0.13225878
1.97,-0.003996419,0.029690946,0.119754906,0.050642454,0.134659382,0.073887692
1.98,-0.095722724,-0.028680104,0.144771067,0.184061996,0.184691719,0.032194058
1.99,-0.029012684,-0.137083478,0.144771067,0.09233606,0.101304491,-0.084548113
2,-0.012335174,-0.045357546,0.244835711,0.134029667,0.117981936,-0.06787066
2.01,-0.045690194,-0.228809406,0.161448507,0.09233606,-0.107163568,-0.076209386
2.02,-0.05402895,-0.037018825,0.094738745,0.050642454,0.101304491,0.140597507
2.03,0.037697357,-0.070373709,0.161448507,0.117352224,0.017917266,-0.151257922
2.04,0.129423667,-0.095389873,0.194803389,0.067319896,0.009578543,0.023855331
2.05,0.096068645,-0.078712431,0.278190594,0.134029667,0.243062779,-0.076209386
2.06,-0.045690194,-0.178777082,0.211480829,0.09233606,0.084627046,0.082226419
2.07,-0.237481554,-0.053696267,0.161448507,0.125690946,0.084627046,-0.059531934
2.08,-0.07070646,-0.028680104,0.103077465,0.184061996,0.142998104,0.107242599
2.09,-0.020673929,-0.212131965,0.153109787,0.075658618,0.03459471,0.007177878
2.1,0.012681092,-0.103728594,0.236496991,0.159045831,-0.015437624,0.115581326
2.11,0.021019847,-0.020341382,0.169787227,0.042303733,0.142998104,0.057210238
2.12,0.029358602,-0.028680104,0.144771067,0.125690946,0.226385333,0.023855331
2.13,0.054374868,-0.103728594,0.253174432,0.167384553,0.168014273,0.057210238
2.14,0.046036113,-0.078712431,0.311545477,0.058981175,0.101304491,-0.001160848
2.15,0.021019847,-0.053696267,0.269851873,0.175723274,-0.065469957,-0.059531934
2.16,-0.07070646,-0.112067315,0.203142109,0.075658618,0.092965768,0.023855331
2.17,-0.154094008,-0.028680104,0.136432346,0.117352224,0.142998104,-0.13458047
2.18,-0.020673929,-0.037018825,0.311545477,0.083997339,-0.023776346,0.015516605
2.19,0.112746156,-0.053696267,0.128093626,0.109013503,-0.023776346,-0.092886839
2.2,0.08772989,-0.16209964,0.203142109,0.184061996,0.193030442,0.023855331
2.21,0.012681092,-0.087051152,0.128093626,0.050642454,0.101304491,-0.051193207
2.22,-0.003996419,0.004674782,0.178125948,0.134029667,0.092965768,0.032194058
2.23,0.004342336,0.046368388,0.269851873,0.117352224,0.142998104,-0.101225565
2.24,-0.020673929,-0.062034988,0.194803389,0.117352224,-0.090486124,0.098903872
2.25,-0.07070646,-0.137083478,0.319884197,0.142368388,-0.057131235,-0.101225565
2.26,-0.095722724,-0.16209964,0.278190594,0.075658618,-0.040453791,0.023855331
2.27,0.004342336,-0.170438361,0.186464668,0.217416882,0.193030442,-0.051193207
2.28,0.037697357,0.046368388,0.211480829,0.125690946,0.193030442,0.023855331
2.29,-0.020673929,-0.037018825,0.211480829,0.175723274,0.109643214,-0.084548113
2.3,-0.045690194,0.063045831,0.119754906,0.200739439,-0.007098902,0.123920053
2.31,0.029358602,0.104739439,0.328222918,0.109013503,0.076288323,-0.076209386
2.32,-0.095722724,0.013013503,0.22815827,0.15070711,0.059610878,0.165613688
2.33,-0.07070646,0.063045831,0.211480829,0.050642454,0.142998104,-0.117903018
2.34,-0.003996419,-0.062034988,0.22815827,0.159045831,0.126320659,0.007177878
2.35,-0.129077744,0.038029667,0.186464668,0.117352224,0.21804661,-0.126241744
2.36,-0.012335174,0.021352224,0.128093626,0.109013503,0.15967555,0.023855331
2.37,0.029358602,0.088061996,0.253174432,0.159045831,0.126320659,0.090565145
2.38,0.112746156,-0.020341382,0.144771067,0.100674782,0.109643214,0.007177878
2.39,0.071052379,-0.00366394,0.128093626,0.134029667,0.101304491,-0.051193207
2.4,-0.029012684,0.021352224,0.128093626,0.134029667,0.076288323,-0.109564292
2.41,-0.095722724,-0.012002661,0.136432346,0.142368388,0.076288323,-0.06787066
2.42,-0.07070646,-0.178777082,0.278190594,0.15070711,0.142998104,0.165613688
2.43,-0.029012684,-0.178777082,0.153109787,0.09233606,0.21804661,-0.026177028
2.44,0.029358602,-0.00366394,0.186464668,0.15070711,0.134659382,0.015516605
2.45,0.112746156,-0.103728594,0.244835711,0.117352224,0.176352996,0.057210238
2.46,0.054374868,-0.087051152,0.34490036,0.109013503,0.059610878,-0.001160848
2.47,-0.095722724,-0.087051152,0.22815827,0.134029667,0.059610878,0.065548965
2.48,0.021019847,-0.00366394,0.186464668,0.09233606,0.142998104,0.007177878
2.49,0.004342336,-0.00366394,0.244835711,0.175723274,0.126320659,-0.084548113
2.5,-0.204126536,-0.020341382,0.319884197,0.075658618,0.151336827,0.123920053
2.51,-0.237481554,-0.028680104,0.078061305,0.167384553,0.126320659,-0.034515754
2.52,-0.029012684,-0.045357546,0.286529315,0.15070711,0.026255988,0.032194058
2.53,0.071052379,-0.053696267,0.136432346,0.109013503,0.03459471,-0.034515754
2.54,0.08772989,-0.112067315,0.153109787,0.159045831,0.084627046,-0.034515754
2.55,0.021019847,-0.053696267,0.328222918,0.050642454,0.076288323,-0.084548113
2.56,0.029358602,-0.045357546,0.144771067,0.200739439,0.126320659,-0.017838301
2.57,-0.029012684,-0.120406036,0.21981955,0.134029667,-0.023776346,-0.017838301
2.58,0.029358602,-0.212131965,0.119754906,0.083997339,0.15967555,0.032194058
2.59,-0.137416499,0.013013503,0.178125948,0.01728757,0.168014273,0.123920053
2.6,-0.179110272,0.038029667,0.253174432,0.058981175,0.168014273,-0.001160848
2.61,-0.05402895,0.05470711,0.253174432,0.184061996,0.142998104,-0.06787066
2.62,-0.037351439,0.013013503,0.244835711,0.067319896,0.001239821,-0.084548113
2.63,0.129423667,-0.153760919,0.319884197,0.134029667,0.101304491,-0.017838301
2.64,0.029358602,-0.045357546,0.153109787,0.134029667,-0.082147402,0.140597507
2.65,-0.012335174,-0.128744757,0.286529315,0.033965012,0.117981936,0.090565145
2.66,-0.037351439,0.013013503,0.203142109,0.175723274,0.101304491,0.107242599
2.67,-0.095722724,0.013013503,0.186464668,0.09233606,0.026255988,0.107242599
2.68,-0.020673929,0.079723274,0.178125948,0.159045831,0.193030442,-0.017838301
2.69,0.037697357,-0.145422199,0.119754906,0.100674782,0.15967555,-0.026177028
2.7,0.021019847,-0.120406036,0.178125948,0.125690946,0.201369164,-0.051193207
2.71,-0.062367705,0.05470711,0.21981955,0.209078161,0.084627046,0.073887692
2.72,-0.037351439,0.05470711,0.303206756,0.109013503,0.117981936,0.115581326
2.73,0.096068645,0.038029667,0.286529315,0.134029667,0.134659382,0.13225878
2.74,-0.020673929,0.113078161,0.361577802,0.117352224,-0.007098902,0.13225878
2.75,-0.187449027,0.071384553,0.211480829,0.159045831,0.084627046,0.107242599
2.76,-0.062367705,0.071384553,0.161448507,0.167384553,0.151336827,-0.059531934
2.77,-0.003996419,-0.012002661,0.128093626,0.01728757,0.109643214,-0.034515754
2.78,0.08772989,-0.012002661,0.169787227,0.167384553,-0.048792513,-0.092886839
2.79,0.112746156,-0.020341382,0.153109787,0.100674782,0.03459471,0.140597507
2.8,0.037697357,0.038029667,0.094738745,0.134029667,0.084627046,-0.017838301
2.81,-0.129077744,-0.187115803,0.294868035,0.159045831,0.117981936,-0.026177028
2.82,0.021019847,-0.062034988,0.153109787,0.117352224,0.193030442,-0.034515754
2.83,0.012681092,-0.012002661,0.336561639,0.142368388,0.184691719,-0.084548113
2.84,-0.079045214,-0.045357546,0.236496991,0.109013503,0.151336827,-0.051193207
2.85,-0.104061479,-0.037018825,0.22815827,0.200739439,0.134659382,-0.042854481
2.86,-0.003996419,0.088061996,0.253174432,0.125690946,0.076288323,-0.06787066
2.87,0.071052379,-0.103728594,0.236496991,0.15070711,0.084627046,-0.009499575
2.88,0.121084912,-0.112067315,0.094738745,0.192400718,0.126320659,0.140597507
2.89,0.046036113,-0.020341382,0.369916523,0.01728757,0.193030442,0.007177878
2.9,-0.020673929,-0.070373709,0.078061305,0.175723274,0.234724056,-0.13458047
2.91,-0.195787781,-0.053696267,0.378255243,0.125690946,0.184691719,-0.084548113
2.92,-0.037351439,-0.00366394,0.161448507,0.067319896,0.067949601,-0.092886839
2.93,-0.020673929,-0.112067315,0.336561639,0.117352224,0.026255988,-0.001160848
2.94,-0.037351439,-0.045357546,0.169787227,0.075658618,-0.048792513,-0.009499575
2.95,-0.003996419,-0.095389873,0.161448507,0.142368388,0.126320659,0.007177878
2.96,-0.045690194,-0.112067315,0.21981955,0.117352224,0.109643214,-0.034515754
2.97,0.08772989,-0.220470686,0.178125948,0.175723274,0.142998104,-0.001160848
2.98,-0.07070646,-0.020341382,0.244835711,0.134029667,0.259740226,-0.051193207
2.99,-0.003996419,-0.062034988,0.144771067,0.125690946,0.142998104,0.040532785
3,-0.087383969,-0.053696267,0.353239081,0.234094326,0.251401503,-0.059531934
3.01,-0.204126536,-0.145422199,0.144771067,0.100674782,0.117981936,0.007177878
3.02,-0.129077744,-0.178777082,0.34490036,0.159045831,0.134659382,-0.059531934
3.03,-0.037351439,-0.037018825,0.244835711,0.142368388,0.084627046,0.032194058
3.04,0.021019847,0.079723274,0.328222918,0.134029667,0.059610878,-0.101225565
3.05,-0.095722724,0.071384553,0.153109787,0.200739439,0.009578543,0.015516605
3.06,0.021019847,0.021352224,0.311545477,0.025626291,0.142998104,-0.076209386
3.07,0.046036113,0.104739439,0.119754906,0.117352224,0.051272155,-0.001160848
3.08,-0.020673929,0.004674782,0.286529315,0.100674782,0.142998104,0.107242599
3.09,-0.087383969,-0.128744757,0.103077465,0.159045831,0.193030442,0.032194058
3.1,-0.237481554,0.071384553,0.144771067,0.209078161,0.151336827,-0.051193207
3.11,-0.020673929,0.071384553,0.144771067,0.058981175,0.051272155,0.107242599
3.12,0.046036113,0.063045831,0.244835711,0.15070711,0.092965768,-0.084548113
3.13,-0.003996419,0.013013503,0.319884197,0.142368388,0.117981936,-0.076209386
3.14,-0.104061479,0.046368388,0.144771067,0.175723274,0.184691719,0.065548965
3.15,0.037697357,-0.170438361,0.186464668,0.167384553,0.201369164,0.148936234
3.16,0.037697357,0.063045831,0.111416186,0.109013503,0.101304491,0.082226419
3.17,-0.003996419,0.071384553,0.236496991,0.134029667,0.126320659,0.148936234
3.18,-0.187449027,-0.00366394,0.236496991,0.134029667,0.076288323,-0.101225565
3.19,-0.195787781,-0.145422199,0.336561639,0.167384553,0.059610878,0.015516605
3.2,0.004342336,0.088061996,0.128093626,0.083997339,0.142998104,-0.109564292
3.21,0.071052379,0.038029667,0.336561639,0.117352224,0.193030442,0.140597507
3.22,0.129423667,-0.170438361,0.169787227,0.159045831,0.026255988,0.057210238
3.23,-0.05402895,0.038029667,0.319884197,0.117352224,0.251401503,0.157274961
3.24,-0.137416499,-0.070373709,0.303206756,0.167384553,0.126320659,0.057210238
